model_id,model_revision,task_family,r_semantic_class,r_operation,r_selection_policy,r_scope,r_edit_budget,n,both_correct,broke,recovered,both_wrong,clean_accuracy,perturbed_accuracy,delta,delta_ci_low,delta_ci_high,delta_ci_method,clean_conditioned_failure,retention,discordant_rate,mcnemar_p_value,mcnemar_method,answer_flip_rate,invalid_or_clarification_rate,n_audit_excluded,delta_valid_only,mcnemar_p_valid_only,p_value_adjustment,mcnemar_p_value_adjusted,is_significant_after_adjustment
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm8k,B,substitute,real_word,anywhere,4,24,17,4,0,3,0.875,0.7083333333333334,0.16666666666666663,0.04166666666666663,0.33333333333333337,BCa,0.19047619047619047,0.8095238095238095,0.16666666666666666,0.0625,exact_midp,0.25,0.0,0,0.16666666666666663,0.0625,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,delete,keyboard_neighbor,anywhere,1,24,18,1,0,5,0.7916666666666666,0.75,0.04166666666666663,0.0,0.16666666666666674,BCa,0.05263157894736842,0.9473684210526316,0.041666666666666664,0.5000000000000001,exact_midp,0.125,0.0,0,0.04166666666666663,0.5000000000000001,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,delete,keyboard_neighbor,anywhere,2,24,18,1,1,4,0.7916666666666666,0.7916666666666666,0.0,-0.125,0.125,BCa,0.05263157894736842,1.0,0.08333333333333333,0.4999999999999998,exact_midp,0.20833333333333334,0.0,0,0.0,0.4999999999999998,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,delete,keyboard_neighbor,anywhere,4,24,16,3,1,4,0.7916666666666666,0.7083333333333334,0.08333333333333326,-0.08333333333333337,0.20833333333333337,BCa,0.15789473684210525,0.8947368421052633,0.16666666666666666,0.37500000000000006,exact_midp,0.2916666666666667,0.0,0,0.08333333333333326,0.37500000000000006,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,delete,whitespace,anywhere,1,24,18,1,0,5,0.7916666666666666,0.75,0.04166666666666663,0.0,0.19793001910844998,BCa,0.05263157894736842,0.9473684210526316,0.041666666666666664,0.5000000000000001,exact_midp,0.20833333333333334,0.0,0,0.04166666666666663,0.5000000000000001,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,delete,whitespace,anywhere,2,24,18,1,3,2,0.7916666666666666,0.875,-0.08333333333333337,-0.29166666666666663,0.04166666666666674,BCa,0.05263157894736842,1.105263157894737,0.16666666666666666,0.37500000000000006,exact_midp,0.16666666666666666,0.0,0,-0.08333333333333337,0.37500000000000006,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,insert,filler_word,anywhere,1,24,16,3,1,4,0.7916666666666666,0.7083333333333334,0.08333333333333326,-0.08333333333333337,0.20833333333333337,BCa,0.15789473684210525,0.8947368421052633,0.16666666666666666,0.37500000000000006,exact_midp,0.2916666666666667,0.0,0,0.08333333333333326,0.37500000000000006,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,insert,filler_word,anywhere,2,24,19,0,1,4,0.7916666666666666,0.8333333333333334,-0.04166666666666674,-0.29166666666666674,0.0,BCa,0.0,1.0526315789473686,0.041666666666666664,0.5000000000000001,exact_midp,0.125,0.0,0,-0.04166666666666674,0.5000000000000001,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,insert,keyboard_neighbor,anywhere,1,24,19,0,1,4,0.7916666666666666,0.8333333333333334,-0.04166666666666674,-0.25,0.0,BCa,0.0,1.0526315789473686,0.041666666666666664,0.5000000000000001,exact_midp,0.08333333333333333,0.0,0,-0.04166666666666674,0.5000000000000001,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,insert,keyboard_neighbor,anywhere,2,24,16,3,2,3,0.7916666666666666,0.75,0.04166666666666663,-0.16666666666666663,0.20833333333333337,BCa,0.15789473684210525,0.9473684210526316,0.20833333333333334,0.6875,exact_midp,0.20833333333333334,0.0,0,0.04166666666666663,0.6875,bh_fdr_exploratory,0.7616811175337189,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,insert,keyboard_neighbor,anywhere,4,24,17,2,0,5,0.7916666666666666,0.7083333333333334,0.08333333333333326,0.0,0.20833333333333337,BCa,0.10526315789473684,0.8947368421052633,0.08333333333333333,0.25,exact_midp,0.20833333333333334,0.0,0,0.08333333333333326,0.25,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,substitute,fragmentation_matched,anywhere,1,42,30,2,1,9,0.7619047619047619,0.7380952380952381,0.023809523809523725,-0.0714285714285714,0.09523809523809523,BCa,0.0625,0.9687500000000001,0.07142857142857142,0.6249999999999997,exact_midp,0.19047619047619047,0.0,0,0.023809523809523725,0.6249999999999997,bh_fdr_exploratory,0.7187499999999998,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,substitute,fragmentation_matched,anywhere,2,46,29,7,2,8,0.782608695652174,0.6739130434782609,0.10869565217391308,0.0,0.23913043478260876,BCa,0.19444444444444445,0.861111111111111,0.1956521739130435,0.10937499999999997,exact_midp,0.30434782608695654,0.0,0,0.10869565217391308,0.10937499999999997,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,substitute,informative_word,answer_critical,1,24,18,1,1,4,0.7916666666666666,0.7916666666666666,0.0,-0.125,0.125,BCa,0.05263157894736842,1.0,0.08333333333333333,0.4999999999999998,exact_midp,0.16666666666666666,0.0,0,0.0,0.4999999999999998,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,substitute,informative_word,answer_critical,2,24,17,2,0,5,0.7916666666666666,0.7083333333333334,0.08333333333333326,0.0,0.20833333333333337,BCa,0.10526315789473684,0.8947368421052633,0.08333333333333333,0.25,exact_midp,0.25,0.0,0,0.08333333333333326,0.25,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,substitute,keyboard_neighbor,anywhere,1,24,16,3,1,4,0.7916666666666666,0.7083333333333334,0.08333333333333326,-0.08333333333333337,0.25,BCa,0.15789473684210525,0.8947368421052633,0.16666666666666666,0.37500000000000006,exact_midp,0.25,0.0,0,0.08333333333333326,0.37500000000000006,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,substitute,keyboard_neighbor,anywhere,2,24,17,2,3,2,0.7916666666666666,0.8333333333333334,-0.04166666666666674,-0.25,0.08333333333333337,BCa,0.10526315789473684,1.0526315789473686,0.20833333333333334,0.6875,exact_midp,0.20833333333333334,0.0,0,-0.04166666666666674,0.6875,holm_within_model_primary,1.0,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,substitute,keyboard_neighbor,anywhere,4,24,19,0,1,4,0.7916666666666666,0.8333333333333334,-0.04166666666666674,-0.25,0.0,BCa,0.0,1.0526315789473686,0.041666666666666664,0.5000000000000001,exact_midp,0.125,0.0,0,-0.04166666666666674,0.5000000000000001,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,substitute,keyboard_neighbor,anywhere,8,24,16,3,2,3,0.7916666666666666,0.75,0.04166666666666663,-0.16666666666666663,0.20833333333333337,BCa,0.15789473684210525,0.9473684210526316,0.20833333333333334,0.6875,exact_midp,0.20833333333333334,0.0,0,0.04166666666666663,0.6875,bh_fdr_exploratory,0.7616811175337189,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,substitute,keyboard_neighbor,content,1,24,18,1,2,3,0.7916666666666666,0.8333333333333334,-0.04166666666666674,-0.25,0.04166666666666674,BCa,0.05263157894736842,1.0526315789473686,0.125,0.6249999999999997,exact_midp,0.20833333333333334,0.0,0,-0.04166666666666674,0.6249999999999997,bh_fdr_exploratory,0.7187499999999998,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,substitute,keyboard_neighbor,content,2,24,17,2,1,4,0.7916666666666666,0.75,0.04166666666666663,-0.08333333333333337,0.16666666666666674,BCa,0.10526315789473684,0.9473684210526316,0.125,0.6249999999999997,exact_midp,0.16666666666666666,0.0,0,0.04166666666666663,0.6249999999999997,bh_fdr_exploratory,0.7187499999999998,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,substitute,keyboard_neighbor,content,4,24,13,6,2,3,0.7916666666666666,0.625,0.16666666666666663,-0.08333333333333326,0.375,BCa,0.3157894736842105,0.7894736842105263,0.3333333333333333,0.17968749999999994,exact_midp,0.4166666666666667,0.0,0,0.16666666666666663,0.17968749999999994,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,transpose,keyboard_neighbor,anywhere,1,24,19,0,1,4,0.7916666666666666,0.8333333333333334,-0.04166666666666674,-0.25,0.0,BCa,0.0,1.0526315789473686,0.041666666666666664,0.5000000000000001,exact_midp,0.08333333333333333,0.0,0,-0.04166666666666674,0.5000000000000001,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,transpose,keyboard_neighbor,anywhere,2,24,17,2,1,4,0.7916666666666666,0.75,0.04166666666666663,-0.08333333333333337,0.16666666666666674,BCa,0.10526315789473684,0.9473684210526316,0.125,0.6249999999999997,exact_midp,0.20833333333333334,0.0,0,0.04166666666666663,0.6249999999999997,bh_fdr_exploratory,0.7187499999999998,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,A,transpose,keyboard_neighbor,anywhere,4,24,18,1,1,4,0.7916666666666666,0.7916666666666666,0.0,-0.125,0.125,BCa,0.05263157894736842,1.0,0.08333333333333333,0.4999999999999998,exact_midp,0.20833333333333334,0.0,0,0.0,0.4999999999999998,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,B,substitute,homophone,anywhere,1,24,17,2,1,4,0.7916666666666666,0.75,0.04166666666666663,-0.08333333333333337,0.16666666666666674,BCa,0.10526315789473684,0.9473684210526316,0.125,0.6249999999999997,exact_midp,0.20833333333333334,0.0,0,0.04166666666666663,0.6249999999999997,bh_fdr_exploratory,0.7187499999999998,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,B,substitute,homophone,anywhere,2,24,17,2,3,2,0.7916666666666666,0.8333333333333334,-0.04166666666666674,-0.25,0.125,BCa,0.10526315789473684,1.0526315789473686,0.20833333333333334,0.6875,exact_midp,0.25,0.0,0,-0.04166666666666674,0.6875,bh_fdr_exploratory,0.7616811175337189,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,B,substitute,real_word,anywhere,2,24,14,5,1,4,0.7916666666666666,0.625,0.16666666666666663,-0.04166666666666663,0.33333333333333337,BCa,0.2631578947368421,0.7894736842105263,0.25,0.12499999999999996,exact_midp,0.375,0.0,0,0.16666666666666663,0.12499999999999996,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,B,substitute,real_word,anywhere,3,24,15,4,0,5,0.7916666666666666,0.625,0.16666666666666663,0.04166666666666663,0.33333333333333337,BCa,0.21052631578947367,0.7894736842105263,0.16666666666666666,0.0625,exact_midp,0.3333333333333333,0.0,0,0.16666666666666663,0.0625,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,B,substitute,real_word,anywhere,4,24,16,3,3,2,0.7916666666666666,0.7916666666666666,0.0,-0.20833333333333337,0.20833333333333326,BCa,0.15789473684210525,1.0,0.25,0.6875000000000002,exact_midp,0.3333333333333333,0.0,0,0.0,0.6875000000000002,bh_fdr_exploratory,0.7616811175337189,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,gsm_symbolic_official,C,substitute,keyboard_neighbor,anywhere,0,16,8,5,2,1,0.8125,0.625,0.1875,-0.125,0.5,BCa,0.38461538461538464,0.7692307692307693,0.4375,0.2890624999999999,exact_midp,1.0,0.0,0,0.1875,0.2890624999999999,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,delete,keyboard_neighbor,anywhere,1,24,14,2,0,8,0.6666666666666666,0.5833333333333334,0.08333333333333326,0.0,0.20833333333333337,BCa,0.125,0.8750000000000001,0.08333333333333333,0.25,exact_midp,0.125,0.0,0,0.08333333333333326,0.25,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,delete,keyboard_neighbor,anywhere,2,24,14,2,0,8,0.6666666666666666,0.5833333333333334,0.08333333333333326,0.0,0.20833333333333337,BCa,0.125,0.8750000000000001,0.08333333333333333,0.25,exact_midp,0.16666666666666666,0.0,0,0.08333333333333326,0.25,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,delete,keyboard_neighbor,anywhere,4,24,15,1,0,8,0.6666666666666666,0.625,0.04166666666666663,0.0,0.16666666666666674,BCa,0.0625,0.9375,0.041666666666666664,0.5000000000000001,exact_midp,0.08333333333333333,0.0,0,0.04166666666666663,0.5000000000000001,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,delete,whitespace,anywhere,1,24,16,0,0,8,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,percentile,0.0,1.0,0.0,1.0,exact_midp,0.041666666666666664,0.041666666666666664,0,0.0,1.0,bh_fdr_exploratory,1.0,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,delete,whitespace,anywhere,2,24,16,0,1,7,0.6666666666666666,0.7083333333333334,-0.04166666666666674,-0.24736550340057312,0.0,BCa,0.0,1.0625000000000002,0.041666666666666664,0.5000000000000001,exact_midp,0.125,0.0,0,-0.04166666666666674,0.5000000000000001,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,insert,filler_word,anywhere,1,24,15,1,0,8,0.6666666666666666,0.625,0.04166666666666663,0.0,0.16666666666666674,BCa,0.0625,0.9375,0.041666666666666664,0.5000000000000001,exact_midp,0.041666666666666664,0.041666666666666664,0,0.04347826086956519,0.5000000000000001,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,insert,filler_word,anywhere,2,24,15,1,1,7,0.6666666666666666,0.6666666666666666,0.0,-0.125,0.125,BCa,0.0625,1.0,0.08333333333333333,0.4999999999999998,exact_midp,0.16666666666666666,0.0,0,0.0,0.4999999999999998,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,insert,keyboard_neighbor,anywhere,1,24,13,3,0,8,0.6666666666666666,0.5416666666666666,0.125,0.04166666666666663,0.2916666666666667,BCa,0.1875,0.8125,0.125,0.125,exact_midp,0.16666666666666666,0.041666666666666664,0,0.13043478260869568,0.125,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,insert,keyboard_neighbor,anywhere,2,24,14,2,1,7,0.6666666666666666,0.625,0.04166666666666663,-0.08333333333333337,0.16666666666666674,BCa,0.125,0.9375,0.125,0.6249999999999997,exact_midp,0.20833333333333334,0.0,0,0.04166666666666663,0.6249999999999997,bh_fdr_exploratory,0.7187499999999998,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,insert,keyboard_neighbor,anywhere,4,24,15,1,0,8,0.6666666666666666,0.625,0.04166666666666663,0.0,0.16666666666666674,BCa,0.0625,0.9375,0.041666666666666664,0.5000000000000001,exact_midp,0.16666666666666666,0.0,0,0.04166666666666663,0.5000000000000001,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,substitute,fragmentation_matched,anywhere,1,40,23,3,1,13,0.65,0.6,0.050000000000000044,-0.025000000000000022,0.17500000000000004,BCa,0.11538461538461539,0.923076923076923,0.1,0.37500000000000006,exact_midp,0.125,0.05,0,0.052631578947368474,0.37500000000000006,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,substitute,fragmentation_matched,anywhere,2,40,23,5,0,12,0.7,0.575,0.125,0.04999999999999993,0.25000000000000006,BCa,0.17857142857142858,0.8214285714285714,0.125,0.031250000000000014,exact_midp,0.125,0.05,0,0.13157894736842102,0.031250000000000014,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,substitute,informative_word,answer_critical,1,24,15,1,0,8,0.6666666666666666,0.625,0.04166666666666663,0.0,0.16666666666666674,BCa,0.0625,0.9375,0.041666666666666664,0.5000000000000001,exact_midp,0.08333333333333333,0.0,0,0.04166666666666663,0.5000000000000001,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,substitute,informative_word,answer_critical,2,24,14,2,1,7,0.6666666666666666,0.625,0.04166666666666663,-0.08333333333333337,0.16666666666666674,BCa,0.125,0.9375,0.125,0.6249999999999997,exact_midp,0.125,0.041666666666666664,0,0.04347826086956519,0.6249999999999997,bh_fdr_exploratory,0.7187499999999998,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,substitute,keyboard_neighbor,anywhere,1,24,15,1,0,8,0.6666666666666666,0.625,0.04166666666666663,0.0,0.16666666666666674,BCa,0.0625,0.9375,0.041666666666666664,0.5000000000000001,exact_midp,0.16666666666666666,0.0,0,0.04166666666666663,0.5000000000000001,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,substitute,keyboard_neighbor,anywhere,2,24,14,2,1,7,0.6666666666666666,0.625,0.04166666666666663,-0.125,0.16666666666666674,BCa,0.125,0.9375,0.125,0.6249999999999997,exact_midp,0.125,0.041666666666666664,0,0.04347826086956519,0.6249999999999997,bh_fdr_exploratory,0.7187499999999998,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,substitute,keyboard_neighbor,anywhere,4,24,12,4,1,7,0.6666666666666666,0.5416666666666666,0.125,-0.04166666666666663,0.29166666666666674,BCa,0.25,0.8125,0.20833333333333334,0.21875000000000003,exact_midp,0.2916666666666667,0.0,0,0.125,0.21875000000000003,holm_within_model_primary,0.8750000000000001,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,substitute,keyboard_neighbor,anywhere,8,24,12,4,1,7,0.6666666666666666,0.5416666666666666,0.125,-0.04166666666666663,0.29166666666666674,BCa,0.25,0.8125,0.20833333333333334,0.21875000000000003,exact_midp,0.3333333333333333,0.0,0,0.125,0.21875000000000003,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,substitute,keyboard_neighbor,content,1,24,15,1,1,7,0.6666666666666666,0.6666666666666666,0.0,-0.125,0.125,BCa,0.0625,1.0,0.08333333333333333,0.4999999999999998,exact_midp,0.08333333333333333,0.041666666666666664,0,0.0,0.4999999999999998,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,substitute,keyboard_neighbor,content,2,24,14,2,0,8,0.6666666666666666,0.5833333333333334,0.08333333333333326,0.0,0.20833333333333337,BCa,0.125,0.8750000000000001,0.08333333333333333,0.25,exact_midp,0.25,0.0,0,0.08333333333333326,0.25,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,substitute,keyboard_neighbor,content,4,24,13,3,0,8,0.6666666666666666,0.5416666666666666,0.125,0.04166666666666663,0.29166666666666674,BCa,0.1875,0.8125,0.125,0.125,exact_midp,0.16666666666666666,0.0,0,0.125,0.125,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,transpose,keyboard_neighbor,anywhere,1,24,16,0,0,8,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,percentile,0.0,1.0,0.0,1.0,exact_midp,0.041666666666666664,0.041666666666666664,0,0.0,1.0,bh_fdr_exploratory,1.0,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,transpose,keyboard_neighbor,anywhere,2,24,14,2,1,7,0.6666666666666666,0.625,0.04166666666666663,-0.08333333333333337,0.16666666666666674,BCa,0.125,0.9375,0.125,0.6249999999999997,exact_midp,0.20833333333333334,0.0,0,0.04166666666666663,0.6249999999999997,bh_fdr_exploratory,0.7187499999999998,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,A,transpose,keyboard_neighbor,anywhere,4,24,15,1,1,7,0.6666666666666666,0.6666666666666666,0.0,-0.125,0.125,BCa,0.0625,1.0,0.08333333333333333,0.4999999999999998,exact_midp,0.16666666666666666,0.041666666666666664,0,0.0,0.4999999999999998,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,B,substitute,homophone,anywhere,1,23,15,0,1,7,0.6521739130434783,0.6956521739130435,-0.04347826086956519,-0.21739130434782605,0.0,BCa,0.0,1.0666666666666667,0.043478260869565216,0.5000000000000001,exact_midp,0.08695652173913043,0.0,0,-0.04347826086956519,0.5000000000000001,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,B,substitute,homophone,anywhere,2,22,13,1,1,7,0.6363636363636364,0.6363636363636364,0.0,-0.13636363636363635,0.13636363636363635,BCa,0.07142857142857142,1.0,0.09090909090909091,0.4999999999999998,exact_midp,0.18181818181818182,0.0,0,0.0,0.4999999999999998,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,B,substitute,real_word,anywhere,2,24,14,2,0,8,0.6666666666666666,0.5833333333333334,0.08333333333333326,0.0,0.20833333333333337,BCa,0.125,0.8750000000000001,0.08333333333333333,0.25,exact_midp,0.25,0.0,0,0.08333333333333326,0.25,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,B,substitute,real_word,anywhere,3,24,13,3,0,8,0.6666666666666666,0.5416666666666666,0.125,0.04166666666666663,0.3333333333333333,BCa,0.1875,0.8125,0.125,0.125,exact_midp,0.20833333333333334,0.0,0,0.125,0.125,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,B,substitute,real_word,anywhere,4,24,11,5,0,8,0.6666666666666666,0.4583333333333333,0.20833333333333331,0.04166666666666674,0.37500000000000006,BCa,0.3125,0.6875,0.20833333333333334,0.031250000000000014,exact_midp,0.375,0.0,0,0.20833333333333331,0.031250000000000014,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu,C,substitute,keyboard_neighbor,anywhere,0,24,12,4,2,6,0.6666666666666666,0.5833333333333334,0.08333333333333326,-0.125,0.25,BCa,0.25,0.8750000000000001,0.25,0.4531249999999999,exact_midp,0.8333333333333334,0.041666666666666664,0,0.08695652173913038,0.4531249999999999,bh_fdr_exploratory,0.7116336633663368,False
Qwen/Qwen2.5-7B-Instruct-AWQ,b25037543e9394b818fdfca67ab2a00ecc7dd641,mmlu_pro,A,delete,keyboard_neighbor,anywhere,1,24,6,0,1,17,0.25,0.2916666666666667,-0.041666666666666685,-0.25,0.0,BCa,0.0,1.1666666666666667,0.041666666666666664,0.5000000000000001,exact_midp,0.125,0.041666666666666664,0,-0.043478260869565244,0.5000000000000001,bh_fdr_exploratory,0.7116336633663368,False
